Sentences,label 
Hey assholes explain to your children where their cold sores came from: Daddy didn't wash his hands in the restroom then he cleaned the ketchup off your face and now you have herpes,disgust
Old guy while it's unlikely that you'll catch something major from a dirty turnpike restroom even a case of the flu could kill at your age,fear
UNCLEAN! should at the very least be a public restroom on the interstate,disgust
Simply entering one should make you feel dirty and in want of a shower,disgust
We saw Descent at the local 'ghetto' theater in the local 'ghetto' mall,sadness
Ask any comedian they usually have a bit about the inability of the childless to relate to parents and vice versa,sadness
Not that Erin has a problem she loves kids and works with them but I've never honestly been much of a kid person,sadness
Older kids sure I can identify with short immature but otherwise rational human beings but little kids?,sadness
You can't beat them you can't yell and foam at the mouth but you can't ignore it either,surprise
The plot was just full of loopholes there wasn't even any gratuitous boobage that you might otherwise associate with a Hollywood movie that stars an entire cast of nothing but athletic women,disgust
No these weren't the oh I'm cute see my ta-tas? kind of athleticly built women these were the see me hang from the roof of a cave by my fingernails type the I don't even need a sportsbra kind of actual athletes,joy
Spoiler warning!,sadness
IF you actually want to see The Descent then stop here and go do your nails or something,sadness
Oh they kill the food outside and bring it inside to eat,joy
Hey shelter you think good deal,joy
I don't find the idea of poking around in the dark deep in the bowels of the earth very entertaining at all I don't think our ancestors devoid of electric flashlights and safety equipment would be any more inclined to risking their life for so worthless an enterprise,joy
Is there food that deep in the cave?,joy
Hell no,anger
If this took place in the wilds of Africa perhaps it might be worth venturing into the earth to escape the large predators that prayed upon human beings so very long ago but even that was well before we took to cave drawing,fear
Holly's gotten really into Dog the Bounty Hunter and we watched an episode of that,joy
It's alright it's like American Choppers in that I enjoy it if there's really nothing else to watch,joy
Major Victory is entertaining but he's got an old-school look to him like the original Batman or Superman,joy
Black suits for Spiderman and Superman for instance,joy
Look at Superman: the original television Reeves was a fatman in tights with no issues his movie successor had human flaws and frailties,joy
Spoiler alert!!,sadness
Cue Our Lady Peace - Superman's Dead good song,joy
Do you worry that you're not liked?,sadness
How long til you break?,surprise
You're happy cause you smile but how much can you fake?,joy
An ordinary boy with an ordinary name but ordinary's just not good enough today,joy
We watch tube for a few hours I watch Holly fold clothes I head to bed in the basement then get up the next morning to watch Spiderman 2 with her and the kids,fear
The turnpike was nuts every asshole from Jersey and Connecticut was apparently heading to Canada,anger
At about Biddeford I jumped-ship and headed up Route One expecting an accident the likes of which I experienced the last time I headed home from NH by myself,surprise
Come Scarborough I jumped back on since Route One was pretty packed and I didn't want to go through downtown Portland,joy
I abandoned the turnpike last time as well shortly after the traffic jam cleared and ended up getting home 4 hours later than expected and having just enough time to get ready for work before heading out again,anger
It kind of sucked,joy
So back on the pike putting up with traffic speeds picked up to well above where they should have been things cleared a little north of Lewiston a little more above Augusta but it was still pretty frigging busy all the way up,joy
Spent some time with her watched a little Storm of the Century on DVD (the bargain bin rules) then took a nap before work where I am now,anger
So I'm not doing shit unless absolutely necessary,anger
I'm so proud of myself,joy
Pete Rose runs over Indians catcher Ray Fosse to score the winning run of the 1970 All Star Game,joy
Yeah cocky supercilious Marco Starnoni who eats as if he had been walking in the desert feasting on nothing but manna for forty years,anger
We scored twelve runs in the 4th inning because of some shoddy defense by Marco's team,anger
In the 3rd inning I tried to score when a throw to third base got away,joy
I came racing down the line as Ryan Shalek picked up the loose ball and fired a strike to home plate,anger
I tucked my shoulder down and leveled a defenseless Joe,sadness
He went flying backwards and landed with a huge thud in the left-handed batter's box,fear
Oh well how often does one see a collision at home plate anyway?,anger
You just have to think though of the consequences when two people meet at one point in that vicious a nature,anger
Who can forget Ray Fosse and Pete Rose's encounter at home plate in the 12th inning of the 1970 All Star Game?,joy
This play remains perdurably etched in baseball history as the greatest play at the plate of all time,fear
Jim Hickman lines a base hit to center Amos Otis comes up firing to the plate the third base coach Leo Durocher waves Pete Rose home the throw brings then Indians' catcher Ray Fosse a few feet up the line and then it happens,anger
Pete Rose knocks Ray Fosse into baseball lore and permanantly knocks his shoulder into a somewhat more precarious place,sadness
So in the end we held on to win by a score of 18-13,joy
That is probably the reason most leagues have banned the runner from destroying the catcher like that,anger
There is nothing like being in a train wreck at home plate especially if you hang on to the ball for the out,anger
It would if it were a constant occurence but that was the first time this year that we had had a collision at home plate and probably the last,anger
There is usually one good hit each season and that is it,anger
Joe said the only sensation going through his body when he hit the ground was that he had to go to the bathroom badly,anger
That was kind of funny,joy
Joe was on third and there was a runner on second with one out in a 6-6 tie in the bottom of the 6th inning,sadness
As I threw one of the pitches back to Billy Joe broke for home plate,sadness
I jumped in front of home plate and the ball deflected off my glove and Joe just crushed me He bounced off me and rolled behind home plate,anger
I turned around and swiped at Joe and missed as he hit home plate with his foot and his whole team just raced to the plate and mobbed him as they won 7-6,anger
He says he and Joe knew we were loading the bases for their two worst hitters to get the game into extra innings so they devised a play that involved Joe's trying to steal home,anger
Ahsan told me that he remembers the collision mostly because the game was being played in the rain and we very rarely play when it's raining,anger
Then he saw the ball lying on the ground and screamed for Joe to touch home,anger
Good night my faithful blog acolytes,joy
I shall catch you later on when I am feeling like writing again,surprise
I liked that I am really happy to be able to ride again,joy
The reason I was at the bank was to check to see if Dad had deposited the 56 dollar Government GST cheque into my account yet,fear
Bonus!,joy
So I went to take out my 60 dollars and it said I couldn't take it because my available funds was limited to 6 dollars,anger
I was pretty bummed out because it meant they put a hold on my cheque I hate when they do that what's the bloody point?,anger
Especially when it's a bloody government cheque,fear
It wouldn't bother me much except the last government cheque I deposited had no hold on it,fear
It was 122 dollars (money I promptly blew on DVD's and Food),joy
So here I am with money RIGHT there that I can't get a hold of and I really want to spend it at the Furmeet on Monday,anger
We furries are going to the Mongolian restaurant for a hangout from 7-9 before the meet because sometimes we like to hang out and go bowling or swim for the meets,joy
I get the feeling Dad doesn't want Sam to go weird on him,disgust
Like I said a while ago Dad said he was gonna buy Sam a pound of weed a 2-4 of beer and a led Zeppelin album so that he had at least one normal kid,anger
He's pretty old fashioned but not rude about it,joy
He's not ignorant just old fashioned (which is pretty damn rare),disgust
We think we're pretty close to letting Sam go with me but I would end up sleeping at Ixyao's again because by the looks of it Loth is spending the night in London again with his girlfriend,joy
Earlier today I put on Elfenking - Seasonspeech and mom asked me if I ever listened to radio music anymore,joy
I pride myself on listening to a wide variety of music,joy
I swelled with pride,joy
Now I need to find a place to put all my stuff at Andrea's I know my DVD shelf would have no problem finding a place in the livingroom but the computer the bed the dresser and my electronics would need to find a home in my room,sadness
There's no way I could put my chairs there and I don't want to trash em I would like to give them to a friend or something at the least,joy
I love my chairs *sniffs*,joy
It took me a while to figure out how to do it but I did finally figure it out and I did what I could to keep Monday night and Tuesday morning open,joy
That's funny I think that we love the furries so much that we're willing to schedule our schooling around the meets,joy
However when I went to submit my timetable I was asked to pay the rest of my tuition,joy
I was kind of confused,joy
as when I asked the representative they said that as long as I paid my 400 dollars I wouldn't have to worry about the rest of my costs until OSAP made a decision and until then I could go ahead schedule and do my thing,sadness
It also said that I have to register for some student success thing and I have to call in,joy
Same deal I have the number written down on a piece of paper so I don't forget when the time comes,joy
And since I put that I was living with mother and she only makes 6000 a year I can almost guarantee that I will get accepted for OSAP and they said they'll pay 8700 for this year,joy
which is crazy good especially if I'm living with Andrea who only asks for internet hydro and food,joy
For me internet would be like 25 bucks hydro another 30 or 40 and food,joy
I do have to pay something like 300 dollars a semester for the Mohawk Brantford to Mohawk Hamilton bus,joy
And the government still owes me 680 dollars,fear
Either way I'm thinking it's looking pretty good,joy
Yeah vulgar I know but even if I had a friend with benefits I would go the way of Andrea and do it to get it out of the way,joy
I get to be ticket bitch and I get more volunteer hours and experience,fear
I finally feel a little more independent,joy
1 print off the OSAP thing the government wants me to,fear
I just need it to get mom's signature then I think I mail it to the government when they decide or something,fear
After that I then make my calls to mohawk to ask about the money issue the tuition and my schedules,anger
Problem is I can't do any of these things right now so I keep them all in mind and become impatient to get access to a phone and I am gonna look up info on the shuttlebus,sadness
Courses just opened up so it's not like I'm late they've been open for a whole 12 hours and I can register until mid September so I've got some time however I don't want to wait that's why I went on the site this morning to do it ASAP,sadness
I have the choice to either go to this Burgessville Rocks thing go to London to watch movies with the Furries or go to Brantford with Jason to sling some haybales and make some more cash (oh yeah Tim owes me like 30 bucks too on top of the 60 in my bank) so apparently I do well with the cash,fear
Anyway the smart part of me says to go to Jason's make some cash get stronger get ready and train my leg to be stronger (like I did on my bike),anger
However the loyal part of me says that since I made a promise to Whit even though it's unpaid work I should go to Burgessville,joy
However the playful devil-may-care part of me tells me to fuck em all and go to London to watch movies with the Furs,anger
In fact I sent her an email and she still hasn't responded so I don't know when she'll be here,anger
Rondoze I think I see the source of our misunderstanding,anger
People like him bug me not because they disagree with me but because when you disagree with them they resort to insults and we all know how men need to have big balls and can't lose to another man people always fall into a fight or as it's known online a flame war,anger
I try to stay out of them as I can't stand my intelligence being lowered to their level but sometimes I just want to do what Jay and Silent Bob did,joy
go to their houses and smash their faces in because they like to aggravate,anger
When I go on a messageboard about movies I like discussing things like which film was better Pirates or Superman,joy
I personally enjoyed Pirates more but I thought Superman was far more artistically done with a fantastic story,joy
Whereas you go on there on one side there are people constantly saying that pirates sucked and that nobody is allowed to like it because it sucked and it was horrible,anger
etc or you have the folks trying to tell you that Superman was horrible,anger
It's disgusting that I have to feel relieved when I find a thread that has people calmly discussing sides of an argument,anger
In case I don't see ya good afternoon good evening and goodnight,joy
I dont like myself quite frankly I dislike myself very much dont ask why cause I couldnt tell you,anger
all I know is I suck (and im not looking for sympathy comments here),sadness
I hate the word better,anger
why cant I just be happy with good enough?,joy
everything could ALWAYS be better so ill never be happy!,anger
but wat the HECK does delight yourself in the Lord and He will give you the desires of your heart mean?,joy
ahhhhhhhhhhhhhhhhhhh why do I hate life?!,anger
I just wanna have fun and be happy and simple like all my friends,joy
just giggle giggle giggle thats all they do everyday all day and all they need is a boyfriend and someone to laugh with,joy
Terrorists make me SICK they ought to all be horrifically detained I believe it was the first time in my life I have had to resort to extreme racism,sadness
Perhaps I am just being petty but that did really annoy me It absolutely outrages me as to how evil and canniving these people are,anger
Imagine transporting a bomb fashioned out of a SPORTS DRINK and triggering it with the simplistic flash of a disposable camera,anger
Britain has evidently officially gone to the dogs if the so-called prime minister is in Mexico whilst we could have been dealing with 3 500 innocent lives lost on 10 different jetliners,sadness
So I am thankful to still be alive,joy
Lat night while trying to demonstrate to Tequila Boy how effectlivley I could beat him up if he ever had a complete change of personality and decided to attack me I slipped on the carpet trying to demonstrate a roundhouse kick fell backwards and hit the wall with what I'm assured was a sickening crack,anger
But it didn't hurt and it didn't seem to be bleeding to much so I shrugged ot off and went to bed,sadness
In fact I bought TOILET PAPER of George Bush stupid quotes,disgust
Now I'm on my political soapbox so if you find opposition to the Republican regime distasteful feel free to exit now,anger
On a more serious note just open up any paper or online news provider and you will find things that *should* alarm you and which definitely are bothering me! Here is just an example from Yahoo News:,anger
WASHINGTON - While the British terror suspects were hatching their plot the Bush administration was quietly seeking permission to divert $6 million that was supposed to be spent this year developing new homeland explosives detection technology,fear
We diverted funds from FEMA for this organization which in my mind was directly (and I mean DIRECTLY) tied to the disaster Katrina brought to the South,surprise
That does not even begin to address the loss of our civil liberties and the insidious spread of a Gestapo or KGB-like mentality that most of America just seems to be blissfully unaware of,anger
The government can and WILL find you no matter what steps you take to try and get some privacy,fear
Perhaps I'm being an alarmist but the loss of privacy and personal freedom in the name of security SCARES me I am fine with heightened security at airports,anger
In fact last night my Mom asked me if I am scared of flying and going on our trip,surprise
One such being the slight civil annoyance of another commuter's feet riding pride high on the train seats,anger
Often only concerned in self removal in busy or peak times,sadness
Sadly due to current legal mud pies forcefully conveying the issues and negatives concerned with sitting in such a state are verboten,sadness
Knowing the majority's aversion to confrontations and speaking out a ride with the feet up on the seats can usually last the entirety of a journey,fear
For those who feel powerless and fearful of repercussions yet want to take action there is always something more grating than knowing someone either cannot read or show respect for public seating areas,anger
Away from view and made to be the problem of another set of commuters,sadness
As after all society has been developed to shift blame and anger ad infinitum,anger
Thank God the exam's over,joy
I really hate Ma'am Nario!,anger
if I ever live with a girl that bitch better be clean,anger
I come home after two weeks and our place is fucking disgusting,anger
girlfriends and random sex junk mail and all,joy
gotta love it,joy
I didn't even get a jolt when I saw her face on comments,surprise
it's so weird,disgust
but I guess when you let it all go and you realize it's time to move on and all,surprise
good times,joy
I hate it when certain people always seem to be better at me in everything they do,anger
I guess I'm not going to continue with this any more,surprise
I hope everything will be all right in time to come,joy
I'm still pretty freaked out by the piano exam next week,joy
I guess my fingers could be too,surprise
I dislike negative non-beneficial (to me) change in people and things,anger
I wish other things would change,fear
where has the love in reciprocation gone,joy
The fireworks were beautiful,joy
No words can describe them,anger
The only way to enjoy them is to live that moment,joy
The last time I watched them so close up was back when I was still a young child,joy
Once again I was like caught in the web unable to free myself,sadness
I just wanted someone I can confide about the difficulties I faced at work and the void in my life,sadness
Maslow theory about our basic needs being met and wanting to find other purposes in life,sadness
Yet I do not know the means to achieve them,joy
I feel so lost,sadness
Yet I am helpless to it,sadness
My mouth hurts soooooo much,surprise
I hate going to the dentist well hate is a strong word,anger
I dislike going to the dentist,anger
All those tools buzzing blinding light in the face and the doctor over you with a mask can't tell if his smiling or what,joy
Bad new,anger
don't want them to fall out while chewin' on something,sadness
Playing love and politic are alike you have to say the words without really say them and make sure the opposite party get the impressions you want them to see,anger
And for some reasons I dislike doing politic cause manipulating mostly people are what it does,disgust
My sister will remain in Michigan so I thought I'd be coming back here occasionally but she and I have had several vicious scarring fights this summer,anger
I've considered not coming home for holidays to see my family because I dislike this town so much,anger
No that last one isn't true,joy
(Aren't you a friend of Maggie's? I am Maggie,joy
You look like her I guess!,surprise
The guy sitting next to me started to small-talk slash pick-girl-up-talk,anger
Totally dangerous combination,fear
He disengaged after the second glare,anger
theres to many stories to tell here so I'll just give the general outline of p2p:,anger
mel sully steve adam gibbs artur erin jacqui will leanne nikki justin jeffy steph all the catherines/katies kaela bree sarah grady (future president of 2005 haha) sarah p caitlin g I love you all,joy
you made this trip amazing and I don't know what I'm gonna do without you,surprise
I'm really lucky about that,joy
I'm actually pretty good at driving a normal car so I'm excited,joy
I got some great presents and had an awesome 16th birthday ,joy
I'm loving school at Columbia,joy
I feel more at ease now that I kind of know what I want to do with my life but more scared because I feel like everyone is a step ahead of me I have to admit though school has me freaked out about my future,joy
I'm scared to death about getting a job after school,anger
I can't wait but I'm nervous as hell now,fear
What if nothing goes as planned and I can't get a job and I'm stuck doing something that I hate?,anger
She was saying how she had the same area code and that she's from Spring Valley Weird huh?,disgust
I'm excited to go I always like to go to different concerts and plus it will be nice to go out and do something fun,joy
It was definitely a shocking experience but atleast I can say I have ridden in an ambulance before,fear
My mother was there for me the whole time while I was scared to death losing consciousnes and fearing for my life and I will always remember that,sadness
The goal was to go to sleep and never wake up but after taking 32 of those dreadful cold pills that put scars on my kidney in the first place death was becomming all too real too fast,anger
Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person?,joy
afraid that it would ruin your friendship with them as well as your friendship with another person,joy
afraid that you will be hurt yet again,fear
hurt if that person say's no,anger
Hurt if that person say's yes and down the line you brake up,anger
Hurt by the world of friendship yet again,anger
Hurt by the world of dating,anger
Hurt so bad you stay in a world that is only in your mind,anger
Hurt so bad you stay in your room,anger
Never wanting to go out with someone again,sadness
Today was just kind of stressful,joy
It was definitely a good night of conversation although I did stay up until 12:30 and I payed for that this morning in 1st period (Physics),joy
But all of a sudden today it's hit me that I have all this work due,anger
I have so much long-term work that I'm not sure if I'll get it all finished with band practice every night a football game friday and a competition all day Saturday,anger
But tonight I'm attempting to get a good portion of it finished,joy
I'm starting my argument on illegal immigration (which I may say is turning out fantastic with the first two praragraphs I have) and I finished one of my US History charts and I plan on outlining a bit once I start watching America's Next Top Model,anger
Plus all this stuff is being forced on me with my Dad,fear
The courts and my lawyer and my therapist and my mom are all getting mad because I don't have all this time in the world to hang out with my Dad for a few hours,anger
Love NFL love live it only makes sense,joy
I'm sorry someone died but to mislead me like that is inexcusable,anger
Don't be afraid to weigh in on the subject,fear
Love NFL love live it only makes sense,joy
I'm sorry someone died but to mislead me like that is inexcusable,anger
Don't be afraid to weigh in on the subject,fear
even though I wasnt in the right mood aka : my mind was in portland it was a really good flick!,joy
it was one of the movies I was told to watch,fear
my money my decision,anger
how much would you pay for your safe haven?,joy
what I was worried about someone trying to steal money off my card isnt going to happen,anger
she makes me all nervous and tense!,fear
and anything she says no matter how sweet the voice is is nasty and mean spirited!,joy
I get stuck cant think of the right term and lose my train of thought,anger
and I end up doing what she says because I cant get over the fact I stumbled in a sentence 5 minutes prior,anger
I cant wait to visit portland again though right now I dont think ill be able to go back until I have payed rent,anger
which sucks but that might mean her birthday,joy
but if it takes 2 weeks for me to get a pay check and the first week of work is counted into the next two weeks anyway,joy
so really my first pay check will be in 3 weeks and I cant afford to be late with rent,joy
I might have to borrow from mom since ive payed her off but then shell know I dont have any of the money left and,anger
im afraid of what will happen if that gets out,fear
im worried about money,anger
but im more worried about losing the one I love even though I cant have her right now,sadness
I know this is cheesy and maybe pointless but I am going to say it anyway,sadness
it wasn't too bad,anger
I can handle dull aches it's the sharp pains that freak me out,sadness
Then they fucked around with my teeth which never hurt (except for the clamp) but I was on edge because it felt like it was about to hurt like any moment they might hit a nerve,anger
so the nurse was doing suction and she accidently hit the rubber sheath across my mouth (isolating the tooth) which made a very loud noise in my ear so I flinched and the dentist was like It's not big deal show her it's nothing to be afraid of so she did it again and I really freaked out really flinched and even cried out and then I starting crying,surprise
Anyway it wasn't too bad except they didn't do any fillings so I still have a loser mouth,anger
as unexpectedly and elusively as the innernets appear SO DO THEY STOP DISAPEAR,surprise
enjoying it while it lasts,joy
totally true access hollywood says so,joy
today at work I popped advils and helped a mother and daughter figure out some drapes for the daughter's bedroom,joy
and it turns out that the daughter and I both graduated from brockport this spring!,joy
her degree is in dance which is about as useful as my studio art degree,joy
she's living at home with her parents now and she's not feeling very good about herself,joy
fingerless gloves or bust so help me god,joy
something good is going to happen if it kills me I think I threw out my back hunching over (hence the advils) but that's nothin!,joy
Which to be honest was making Brad slightly nervous,fear
Perhaps it had just been pre-deal excitement,joy
Brad had promptly fallen asleep having been up at dawn to make it across the island for the deal that morning,joy
An almost 24 hour day was not Brad's idea of a good time,joy
But in the meantime he had free time as Deguchi was passed out in his room from too much liquor and too little sleep and the desire to be as perky as possible for his golf game tomorrow,anger
It was a pleasant Tuesday evening in Hawai'I Wednesday at home Brad reminded himself automatically and he had the doors to the balcony open wide and was sitting on the lone chair looking out over the ocean,joy
He called Yohji missing him wanting to talk to him,sadness
Instead I went shopping for sandals to wear to graduation,joy
It's two-piece green stretch velvet,joy
In Drawing we played Ms Wolf's Fun Game,joy
It actually was quite a bit of fun,joy
The Fun Game itself involved cardboard boxes with mystery items in them and our job was to decorate the boxes any way we wanted,joy
When it came time to trade boxes and open them people kept avoiding mine because it left blue paint all over anyone who touched it,fear
Pacheco asked if he could put some on me and he painted me up like a cat with green-and-purple whiskers and a smudgy pink heart for the tip of my nose,disgust
He asked if I could help make him up like a clown and then the two of us painted Ryan's face like a hooker,joy
After Drawing I was standing at Ryan's locker leaning back laughing,joy
I was laughing up at Josh Bloomfield and Peter when someone spoke softly behind me very fast,joy
I wanted to wipe the green-and-purple whiskers off with my hands but was afraid of making it worse so I didn't do anything,fear
Ryan was kind of standing on the outside of the group which makes sense I guess,joy
He's not on the football team,joy
I said He always seems so nervous,fear
I feel kind of bad,anger
And - you know Leif Carlson? - me and Leif sat together and that guy shows up late on the first day of class and he was at our same table,sadness
He - you know he had that big coat and his hair was all shiny and slicked back - and he doesn't smile - so we just thought Ryan waved his hands abruptly to show what it was they thought,joy
All we were doing was just kind of,joy
hurting his feelingsRyan finished flatly,anger
I nodded felt guilty,anger
When I am really actually honest I'm just as superficial as anybody else,anger
Love,joy
Goodbyes break my heart and make me choke on my last words,anger
They cause tears to run down my cheeks and make me want to fall to my knees,sadness
I'm so scared that everytime that I see you it's going to be my last time and I never want to leave your side,surprise
my quilt is finally coming along though I am alsorts of excited,joy
You say you want a revolution,anger
We all want to change the world,fear
We all want to change the world,fear
But when you talk about destruction,anger
But when you want money for people with minds that hate,anger
You say you'll change the constitution,fear
We all want to change your head,fear
As long as capitalism reigns in America the gulf between the haves and the have-nots will widen until it is an insurmountable chasm filled with the broken bodies of whipped slaves,fear
Pretty damn sad isn't it?,anger
What will it take to rise above and leave this human ashtray that we've been snubbed into?,surprise
It will take radical thought change,fear
It will take a revolution,anger
Words and phrases like terrorist anti-semitic anti-war Islamo-fascist protest and communist,anger
That last one alone has been responsible for more fear-mongering than the presently seated Bush administration has been able to muster in the past six years and that's a pretty tall order,joy
The BOO! machine runs full-time at the White House these days,joy
What's interesting about their motivations is that most of what we're supposed to be afraid of is actually simply informative alternatives to the status quo: the fear of change,fear
The government wants us to be afraid of terrorists so that they can pass more questionable legislation that makes it easier to control us,fear
They want us to not criticize the Zionists who give the Jews a bad name because of how much Zionists influence US foriegn policy in the name of Israel,anger
They want us to be scared of protesting and dissenting in the name of freedom because there are more of us than there are of THEM,joy
I even suggest that the government has always wished us to be afraid of communism because it goes against the very thing that government relies upon to keep it rolling: capitalism,fear
From the Red Scare and the Communist witch-hunt of the 50's with Senator Joe McCarthy aggressively pursuing perceived threats to the safety and security of America to the current fear and loathing of so-called communist countries such as North Korea Cuba and China actual communism has never ever existed,anger
Dictators like Fidel Castro and Kim Jong Il oversee police-states but aren't purveyors of actual communism as espoused by Marx,anger
But whereas earlier socialists often favored longer-term social reform Marx and Engels believed that popular revolution was all but inevitable and the only path to socialism,fear
Even within so-called modern communism there are many splits and factions notably between Marxist/Leninist communists and anarchists,anger
While perusing the pages detailing the battle of words I ran across a detailed look at just what the revolution might look like if it truly indeed ever happened,anger
For that matter it looks as if it could be happening right now no matter what -ism you slap it with,anger
Recipe for a revolution?,anger
And it makes pretty clear the idea that the continuation of this charade of voting booths and elected officials is never going to turn America around and make it the Utopia that many hope it will become; unless the people get serious about organizing and ceasing this selfish alienating style of life that we cling to,joy
The very act of revolution demands a will stronger than Dancing With The Stars Cribs and the latest incarnation of CSI,anger
Only after we have been put through the schools which teach us not to think for ourselves or question what we're taught only after we're encouraged to seek higher learning in order to make the highest dollar do we then enter a life-long engagement in a vocation that keeps us away from the things we actually wish to do,joy
The dream that you can fight hard and work to get ahead put money away and eventually leave the factory of human flesh at age 65 to finally live what's left of your shriveled life aided by the promise of a Social Security plan that our dear leader the Decider is actually trying to privatize just like our national banking system,joy
It's a depression,sadness
Everybody's out of work or scared of losing their job,anger
The dollar buys a nickel's worth; banks are going bust; shopkeepers keep a gun under the counter; punks are running wild in the street and there's nobody anywhere who seems to know what to do and there's no end to it,anger
We know the air is unfit to breathe and our food is unfit to eat,joy
And we sit watching our TVs while some local newscaster tells us that today we had fifteen homicides and sixty-three violent crimes as if that's the way it's supposed to be!,anger
We sit in the house and slowly the world we're living in is getting smaller and all we say is Please at least leave us alone in our living rooms,surprise
Just leave us alone,surprise
Well I'm not going to leave you alone,surprise
I want you to get mad!,anger
I don't know what to do about the depression and the inflation and the Russians and the crime in the street,anger
All I know is that first you've got to get mad,anger
I'm as mad as hell ,anger
Have you ever felt longing?,sadness
Just at the mere thought of the source of longing makes you want to cry to sob out the truth of your heart?,sadness
Longing is not for the faint of heart but longing will make you weak in the heart,sadness
It will alter you judgement longing will destroy you,sadness
The only thing is where I work is a tax law firm place and I don't know any of the terms so I'm learning as I go!,sadness
Luckily I don't have to do much with numbers cause I deal mostly with the phone oh and did I mention they don't mind if we're on AIM check our e-mail or look up random stuff online as long as we get our work done?,joy
It's pretty sweet and I feel very blessed that I have it,joy
Oh and my mentor she's Catholic and she teaches CCD so me and her get along pretty good,joy
Well I guess we'll see what happens later with my job,surprise
I suppose it's mostly my fault,sadness
I won't pay attention in class and miss assignments I'm always afraid I'm going to forget to do something or something's gonna spring up on me and AAAAAAH!!!,joy
I can't pay attention I can't think straight I can't even talk,joy
People will be talking and I'll want to join in on the conversation but I won't have anything to SAY so when I do say something it's last minute and flustered and everybody looks at me like,anger
Today I was pulled out of a meeting by our building manager who was in a blind panic,fear
The problem turned out to be that I needed to choose a paint color for the walls of the new office space,sadness
This was apparently an emergency,surprise
Nurse a can of the 47 crocus blue satin finish!,sadness
Anyway we tracked down the paint chip sample brochure buried on the receptionist's desk and I pulled out my carpet samples preparing to face my daunting choice--which turned out to be between two nearly identical shades of office off-white,sadness
I went with the slightly more creamy white rather than the slightly more grey white,joy
The other is appalling crap: disorganized blatantly pseudoscientific and misogynistic,disgust
The pseudoscience could probably be blamed at least in part on its late-70s vintage - maybe things like multiple personality disorder and schizophrenia were so poorly understood and poorly approached at the time that this gobbledegook was passable (or else maybe these disorders were so poorly understood that they were as hokey to established science as poltergeists),fear
I suppose attitudes towards women have changed a lot too but this was so awful I threw up my hands and returned the book before leaving the library,anger
He goes on to describe her in later years as unhappily married fat and sullen,sadness
Hello hostile much?,anger
The result is that all of his comments about the sexual energy of any of his (mostly female mostly pubescent) subjects come out with a kind of leer behind them,joy
It wasn't performed by Lionel Ritchie this time but by Faith No More,joy
There's currently a commercial on rotation I advertising what capitalistic piece of crap it is this time but it is a terrible terrible cover of In a Big Country,disgust
I also heard somewhere that the song was covered by Dashboard Confessional,fear
I see this commercial every morning; it is an omen for a very bad day,fear
We have all had (or are still having perhaps for the rest of our lives) our encounters with stupid people but it's the ones who just won't stop bothering you that are among some of the worst,anger
Somebody fucking invited me to a Facebook group called Sally is cooler than your mom,surprise
But then again even my mom is greater than Sally,surprise
I'd like to tell Sally to go eat shit,anger
Three angry customers; as a matter of fact that last week alone at Pier 1 was the only week where I met troublesome customers,anger
An omen?,fear
Good deal,joy
Oh I know the kids who are voted Best Dressed in school,joy
Isn't it aggravating when someone is practically demanding you to hang out with them?,anger
Go find someone else to be your bitch,anger
Sure it's nice to see people wanting to be within your presence but when they step over the line and enter the realm of stupidity self-esteem issues and denial of self-being well then I want to do nothing but kick you in the fucking baby maker,anger
I get such a laugh out of that every time,joy
That is probably a good thing,joy
or maybe there is nothing worth comment upon??)and that influences what I share too,joy
I struggle with the Catholic concept of baptism being a gift we give infants because it is God's gift to us,joy
Having the girls baptized is not something I will regret as I plan to raise them cognizant of and faithful to the faith,joy
They can always choose not to go to church,joy
And maybe having been baptized Catholic they will come back to the church,joy
I an not afraid of having lots of children,fear
I am not afraid of having another child,joy
I just know having another one right now would cause great havoc in the tender new environment that Dave and I have with the girls now,anger
God does know what is best,joy
And God provided all sorts of opportunities for us to use knowledge in regard to family planning,joy
The next time I actually get you on the phone when you're not a)tired b)not in the mood or c)just plain not wanting to talk to me please don't elect to watch a movie instead of having a conversation with me It's these types of choices that make it hard for me to justify trying to be your friend,joy
Me: Yah uh I was with about 12 other people ready to watch a movie we were supposed to start an hour before for a class Kinda already planned,fear
It's those types of choices that make it hard for me to justify a friendship,joy
Im rather sick of myspace,sadness
Im not particularly interested in what ANY of his blogs have to say,sadness
Ive noticed an abundance are usually about me and rather stupid,joy
every once in awhile one or two titles will catch my eye and I will read it but for the most part I really am sick and tired to stupid repetitive shit,disgust
Not to mention the same learning experiences and new discoveries or opinionated ideas towards me that always seem to change week to week so whatever,anger
Gag enough on that crap,disgust
Anyways I went to Court yesterday,anger
Court was intimidating but I did good,anger
Traffic court is uh a lot more serious than I thought,anger
And It got ruled that it was my vehicles fault not mine and the I got minimum sentence possible for my ticket,sadness
I actually got it pretty good,joy
The exciting part of my day as cliche as it sounds was a car fire,joy
No biggy but it was not angled (no popped tire) and the smoke was dark black I know that's not normal,sadness
This kid was in the back seat with the door open and his leg hanging out,anger
